observed_on,scientific_name,common_name,location,class_name,lat,lon,country,country_code
2025-08-08,Bombus pensylvanicus,American Bumble Bee,"43.9546111111,-98.070325",American_Bumble_Bee,43.9546111111,-98.070325,United States,US
2025-08-08,Bombus griseocollis,Brown-belted Bumble Bee,"43.9546111111,-98.070325",Brown-belted_Bumble_Bee,43.9546111111,-98.070325,United States,US
2025-08-07,Bombus lucorum,White-tailed Bumble Bee,"63.4101950734,14.9444095436",White-tailed_Bumble_Bee,63.4101950734,14.9444095436,Sweden,SE
2025-08-07,Bombus hypnorum,Tree Bumble Bee,"63.4101950734,14.9444095436",Tree_Bumble_Bee,63.4101950734,14.9444095436,Sweden,SE
2025-08-08,Bombus griseocollis,Brown-belted Bumble Bee,"43.9546111111,-98.070325",Brown-belted_Bumble_Bee,43.9546111111,-98.070325,United States,US
2025-08-08,Bombus,Bumble Bees,"49.2662283333,16.34616",Bumble_Bees,49.2662283333,16.34616,Czechia,CZ
2025-08-08,Bombus impatiens,Common Eastern Bumble Bee,"38.7692158257,-77.035109467",Common_Eastern_Bumble_Bee,38.7692158257,-77.035109467,United States,US
2025-08-08,Bombus hypnorum,Tree Bumble Bee,"54.1658058167,-7.9886989594",Tree_Bumble_Bee,54.1658058167,-7.9886989594,Ireland,IE
2025-08-07,Bombus,Bumble Bees,"49.3482957724,-124.9207768589",Bumble_Bees,49.3482957724,-124.9207768589,Canada,CA
2025-08-07,Bombus,Bumble Bees,"34.8332582,-82.2975348",Bumble_Bees,34.8332582,-82.2975348,United States,US
2025-07-21,Bombus,Bumble Bees,"53.3515133333,-2.0803333333",Bumble_Bees,53.3515133333,-2.0803333333,United Kingdom,GB
2025-07-21,Bombus pascuorum,Common Carder Bumble Bee,"53.3507283333,-2.0807133333",Common_Carder_Bumble_Bee,53.3507283333,-2.0807133333,United Kingdom,GB
2025-07-21,Bombus,Bumble Bees,"53.3504,-2.08081",Bumble_Bees,53.3504,-2.08081,United Kingdom,GB
2025-08-07,Bombus flavifrons,Yellow-fronted Bumble Bee,"49.3506747313,-124.9210866541",Yellow-fronted_Bumble_Bee,49.3506747313,-124.9210866541,Canada,CA
2025-07-30,Bombus,Bumble Bees,"53.3486685577,-2.1238829016",Bumble_Bees,53.3486685577,-2.1238829016,United Kingdom,GB
2025-07-30,Bombus lapidarius,Red-tailed Bumble Bee,"53.3486685577,-2.1238829016",Red-tailed_Bumble_Bee,53.3486685577,-2.1238829016,United Kingdom,GB
2025-08-07,Bombus,Bumble Bees,"47.4085716667,-122.0157",Bumble_Bees,47.4085716667,-122.0157,United States,US
2025-08-07,Bombus vosnesenskii,Yellow-faced Bumble Bee,"49.3506369467,-124.9210470915",Yellow-faced_Bumble_Bee,49.3506369467,-124.9210470915,Canada,CA
2025-08-07,Bombus,Bumble Bees,"49.3506627188,-124.9210886657",Bumble_Bees,49.3506627188,-124.9210886657,Canada,CA
2025-08-08,Bombus terrestris,Buff-tailed Bumble Bee,"50.6198272705,-2.2306966782",Buff-tailed_Bumble_Bee,50.6198272705,-2.2306966782,United Kingdom,GB
2025-08-08,Bombus lapidarius,Red-tailed Bumble Bee,"54.2786311487,-2.448641248",Red-tailed_Bumble_Bee,54.2786311487,-2.448641248,United Kingdom,GB
2025-08-08,Bombus lapidarius,Red-tailed Bumble Bee,"53.0053638685,-3.1508093184",Red-tailed_Bumble_Bee,53.0053638685,-3.1508093184,United Kingdom,GB
2025-08-08,Bombus pascuorum,Common Carder Bumble Bee,"53.7841844444,-0.6666888611",Common_Carder_Bumble_Bee,53.7841844444,-0.6666888611,United Kingdom,GB
2025-07-13,Bombus,Bumble Bees,"30.2593833333,120.0562528333",Bumble_Bees,30.2593833333,120.0562528333,China,CN
2025-08-08,Bombus impatiens,Common Eastern Bumble Bee,"43.4412783333,-80.63527",Common_Eastern_Bumble_Bee,43.4412783333,-80.63527,Canada,CA
2024-06-27,Bombus hypnorum,Tree Bumble Bee,"52.3366472222,4.779775",Tree_Bumble_Bee,52.3366472222,4.779775,Netherlands,NL
2025-08-08,Bombus,Bumble Bees,"48.4340238,-89.2218753",Bumble_Bees,48.4340238,-89.2218753,Canada,CA
2025-08-08,Bombus impatiens,Common Eastern Bumble Bee,"45.5550918761,-62.6485831763",Common_Eastern_Bumble_Bee,45.5550918761,-62.6485831763,Canada,CA
2025-08-08,Bombus griseocollis,Brown-belted Bumble Bee,"42.7012,-92.3574861111",Brown-belted_Bumble_Bee,42.7012,-92.3574861111,United States,US
2025-08-08,Bombus,Bumble Bees,"42.7012277778,-92.3574833333",Bumble_Bees,42.7012277778,-92.3574833333,United States,US
2025-08-02,Bombus vosnesenskii,Yellow-faced Bumble Bee,"49.2715830179,-123.204714351",Yellow-faced_Bumble_Bee,49.2715830179,-123.204714351,Canada,CA
2025-08-08,Bombus,Bumble Bees,"55.7770012508,11.6163441539",Bumble_Bees,55.7770012508,11.6163441539,Denmark,DK
2025-08-08,Bombus terrestris,Buff-tailed Bumble Bee,"50.6893768056,-3.5427820833",Buff-tailed_Bumble_Bee,50.6893768056,-3.5427820833,United Kingdom,GB
2025-08-02,Bombus,Bumble Bees,"49.3690526194,-123.273400464",Bumble_Bees,49.3690526194,-123.273400464,Canada,CA
2025-08-08,Bombus pascuorum,Common Carder Bumble Bee,"50.6893386667,-3.5427150556",Common_Carder_Bumble_Bee,50.6893386667,-3.5427150556,United Kingdom,GB
2025-07-09,Bombus terrestris,Buff-tailed Bumble Bee,"53.701262163,-2.7376771154",Buff-tailed_Bumble_Bee,53.701262163,-2.7376771154,United Kingdom,GB
2025-08-08,Bombus,Bumble Bees,"69.8912231574,21.5164225549",Bumble_Bees,69.8912231574,21.5164225549,Norway,NO
2025-08-08,Bombus pascuorum,Common Carder Bumble Bee,"69.8916345489,21.5163648874",Common_Carder_Bumble_Bee,69.8916345489,21.5163648874,Norway,NO
2025-08-08,Bombus bohemicus,Bohemian Cuckoo Bumble bee,"49.8154067992,89.5717849731",Bohemian_Cuckoo_Bumble_bee,49.8154067992,89.5717849731,Russia,RU
2025-08-08,Bombus,Bumble Bees,"46.1453731242,-62.4667409062",Bumble_Bees,46.1453731242,-62.4667409062,Canada,CA
2025-08-08,Bombus,Bumble Bees,"52.4706234883,37.0910339212",Bumble_Bees,52.4706234883,37.0910339212,Russia,RU
2025-08-08,Bombus rupestris,Hill Cuckoo Bumble bee,"48.3135360833,11.7026757167",Hill_Cuckoo_Bumble_bee,48.3135360833,11.7026757167,Germany,DE
2025-08-07,Bombus impatiens,Common Eastern Bumble Bee,"39.4550116667,-84.207145",Common_Eastern_Bumble_Bee,39.4550116667,-84.207145,United States,US
2025-08-08,Bombus,Bumble Bees,"51.4574527778,-0.0606444444",Bumble_Bees,51.4574527778,-0.0606444444,United Kingdom,GB
2025-08-05,Bombus,Bumble Bees,"51.4005780437,-0.1727565695",Bumble_Bees,51.4005780437,-0.1727565695,United Kingdom,GB
2025-08-05,Bombus,Bumble Bees,"51.4938894293,-0.0413279069",Bumble_Bees,51.4938894293,-0.0413279069,United Kingdom,GB
2025-08-08,Bombus pascuorum,Common Carder Bumble Bee,"51.4830873606,-3.1553359284",Common_Carder_Bumble_Bee,51.4830873606,-3.1553359284,United Kingdom,GB
2025-08-07,Bombus pascuorum,Common Carder Bumble Bee,"61.4096547152,26.380312511",Common_Carder_Bumble_Bee,61.4096547152,26.380312511,Finland,FI
2025-08-07,Bombus pascuorum,Common Carder Bumble Bee,"61.4096547152,26.380312511",Common_Carder_Bumble_Bee,61.4096547152,26.380312511,Finland,FI
2025-08-07,Bombus pascuorum,Common Carder Bumble Bee,"61.4096547152,26.380312511",Common_Carder_Bumble_Bee,61.4096547152,26.380312511,Finland,FI
2025-08-07,Bombus impatiens,Common Eastern Bumble Bee,"38.84607,-77.3092583333",Common_Eastern_Bumble_Bee,38.84607,-77.3092583333,United States,US
2025-08-08,Bombus lapidarius,Red-tailed Bumble Bee,"53.8271083333,-0.3817083333",Red-tailed_Bumble_Bee,53.8271083333,-0.3817083333,United Kingdom,GB
2025-08-08,Bombus lapidarius,Red-tailed Bumble Bee,"59.3264319722,14.521357",Red-tailed_Bumble_Bee,59.3264319722,14.521357,Sweden,SE
2025-08-08,Bombus terrestris,Buff-tailed Bumble Bee,"51.4831614,-3.1551431",Buff-tailed_Bumble_Bee,51.4831614,-3.1551431,United Kingdom,GB
2025-08-06,Bombus ternarius,Tricolored Bumble Bee,"47.6849638889,-70.7466",Tricolored_Bumble_Bee,47.6849638889,-70.7466,Canada,CA
2025-08-08,Bombus pratorum,Early Bumble Bee,"63.42085,10.4153116667",Early_Bumble_Bee,63.42085,10.4153116667,Norway,NO
2025-08-08,Bombus pascuorum,Common Carder Bumble Bee,"63.42085,10.4153116667",Common_Carder_Bumble_Bee,63.42085,10.4153116667,Norway,NO
2025-08-08,Bombus impatiens,Common Eastern Bumble Bee,"41.4208366667,-73.625595",Common_Eastern_Bumble_Bee,41.4208366667,-73.625595,United States,US
2025-08-08,Bombus terrestris,Buff-tailed Bumble Bee,"51.48293,-3.1555305",Buff-tailed_Bumble_Bee,51.48293,-3.1555305,United Kingdom,GB
2025-08-07,Bombus,Bumble Bees,"42.154152912,-71.1544732377",Bumble_Bees,42.154152912,-71.1544732377,United States,US
2025-08-08,Bombus hypnorum,Tree Bumble Bee,"62.3034277778,9.5868694444",Tree_Bumble_Bee,62.3034277778,9.5868694444,Norway,NO
2025-07-07,Bombus,,"50.544779203,3.4715779631",,50.544779203,3.4715779631,Belgium,BE
2025-07-29,Bombus,Bumble Bees,"47.0864740203,11.4675337943",Bumble_Bees,47.0864740203,11.4675337943,Austria,AT
2025-07-29,Bombus,,"47.0863680948,11.4676142605",,47.0863680948,11.4676142605,Austria,AT
2025-08-08,Bombus,Bumble Bees,"69.3027867357,20.4213946313",Bumble_Bees,69.3027867357,20.4213946313,Norway,NO
2025-08-08,Bombus pascuorum,Common Carder Bumble Bee,"51.4639230445,-0.2675645217",Common_Carder_Bumble_Bee,51.4639230445,-0.2675645217,United Kingdom,GB
2025-08-02,Bombus lapidarius,Red-tailed Bumble Bee,"44.7198159242,9.0863129137",Red-tailed_Bumble_Bee,44.7198159242,9.0863129137,Italy,IT
2025-08-07,Bombus,Bumble Bees,"37.3275981997,-105.0709887",Bumble_Bees,37.3275981997,-105.0709887,United States,US
